-3.210774218904929711e+01,2.351363806462362316e+00,-3.494956042934065088e-02,8.080690288358683970e-01,-3.079726704721700847e-01,4.578107092253373978e-01,-4.497680541054464021e-01,-1.578811330798397528e-01,3.867686309010739398e-01,-1.935279634063326315e-02,3.544778832495798504e-01,3.399621242125720755e-02,-4.957869063117541220e-02
-3.168423713511606010e+01,2.489412109986018251e+00,7.497223300700047721e-01,9.612577263552420925e-01,7.732214135237440444e-02,5.128840190665014953e-01,-1.438117390965414355e-01,-3.969905853856245947e-01,9.470408099154491166e-02,3.691226188311848011e-01,3.114868111687251959e-02,-2.787602621700228656e-01,1.255741337373744888e-02
-2.813744794447499586e+01,2.359657488724143271e+00,3.671590626616026976e-01,7.382684188826743599e-01,3.988101969524361912e-01,3.616134473144058670e-01,1.796603046331914366e-01,2.536990625173943803e-01,2.726074637622961649e-01,6.404549370622052151e-02,-1.266437283298284533e-01,-1.555712444626966562e-01,-1.096949939870499741e-01
-2.632192514100586322e+01,3.892378298273762027e+00,1.119874588425167294e+00,5.822459160466786354e-01,-3.355378935865132445e-02,-1.626667403626523012e-01,-2.998245303806332251e-01,2.262048174813048942e-02,2.094795560364972054e-01,8.728876864123975843e-02,-1.817236315609686848e-01,-3.838582824841156871e-01,-3.065695648678229968e-01
-2.891058673007150404e+01,5.576091825859455398e+00,1.761852241952441611e+00,5.713034971113396532e-01,-1.129085107213513739e+00,4.953235569121695603e-01,5.993364314001101839e-02,-1.867657308619234957e-01,-3.364207404961737091e-01,-4.377952259028792398e-02,2.890685952227852185e-01,-4.119338012652250525e-01,-3.423966364221477932e-01
-2.745506005812389461e+01,4.651733108123289107e+00,1.329331968617806670e+00,5.412277513347725222e-01,-2.412937332764977516e-01,8.145838272502732569e-02,-2.445461190786178685e-01,-7.600737355656608796e-02,7.418020358507859680e-02,-1.145844250863392449e-01,-8.128993379838408972e-02,-2.655019686979459004e-01,-2.734310415497386848e-01
-2.569318194242537245e+01,2.234449549244572619e+00,-1.081613838721064841e-01,-7.152520139474906335e-02,-2.629493439424157586e-01,-8.723512612373950093e-02,-9.662729655032172016e-02,-4.576526567046416971e-02,-1.071665963624786194e-01,-1.712996347676770670e-01,-1.688534978354730987e-01,-1.572398218975849804e-01,-1.519747160836665556e-01
-2.848850866784204783e+01,4.361331469335046229e+00,6.742539698891477640e-01,2.656466300500726629e-01,-1.577675429746168978e-01,1.547420481612684917e-01,2.352932977980094764e-02,4.203434241106324132e-01,7.250112622986681910e-02,1.115269277484411264e-01,1.123153725753294335e-01,-1.131582495808850647e-01,2.880779525653365258e-01
-2.693333568467469874e+01,5.187653812713425516e+00,1.268440038843288820e+00,7.258948576293914323e-01,-9.494478634031572328e-01,2.002523935378023034e-01,-1.641972197533099198e-01,-1.187210216095151288e-01,-2.186673014630730050e-01,-1.300813333012920958e-01,4.236566457912869232e-01,-2.442735114770280269e-01,-2.605189609942555884e-01
-2.689686654144302125e+01,5.164766530939984612e+00,1.474602997072543831e+00,6.686086007667129127e-01,-1.054368346608530516e+00,4.091800261483784507e-01,-9.267591829226801137e-02,-2.604237367995245189e-01,-8.085789029165034447e-02,-1.120251643455389967e-01,2.559146298745877957e-01,-3.270559932344219156e-01,-7.164270298718433683e-02
-2.565707127213009286e+01,4.260593587410996363e+00,1.165297340407828619e+00,5.613722990447639338e-01,-2.775796034097062215e-01,-3.648344082028099483e-02,-3.320132169210293638e-01,-9.408780740642744278e-02,-1.404725954186676062e-01,-1.535544542077035279e-01,1.822037617966594802e-01,-8.647087937524232382e-02,-1.870254563421653582e-01
-2.243849712585471323e+01,2.430569966597840637e+00,-3.585696086894980122e-02,-2.217305278225532167e-02,-5.188183387075067515e-02,1.571952774436730649e-01,8.204520249674172871e-02,2.387669979822144017e-01,9.521026081200092972e-02,1.524727626207944831e-01,1.628367164027010594e-01,1.406259948346800896e-02,3.262622998559683990e-02
-2.663627853967959069e+01,5.429078230497902169e+00,1.395210067696243561e+00,5.718259085000321207e-01,-1.146680920778799573e+00,4.415366649425278012e-01,-2.248686571095084852e-01,-3.529472887747180931e-01,-1.383960236010052525e-01,-1.295432415689443950e-01,2.301247632828856138e-01,-2.831246335226643707e-01,9.227471776411269588e-02
-2.641080061323641459e+01,5.230150728733398147e+00,1.448660160895171467e+00,4.911098320487627955e-01,-9.251008624450591800e-01,2.875027178569048991e-01,-2.241428031440136359e-01,-2.998386153030408452e-01,-7.869640327279134318e-02,-1.893264173505156689e-01,1.860014813257174493e-01,-1.772896002734367371e-01,1.049813378708309292e-01
-2.568918012866345180e+01,4.470925107365426143e+00,1.065122014887565971e+00,-1.025563516668494685e-01,-7.653075096229278174e-01,2.191328134332862498e-01,-5.510172844548898441e-01,-4.248054749858546364e-01,-6.097031821794129947e-02,-4.464414249568794957e-01,-5.123755402510968976e-02,-2.040224794125146124e-01,7.161377206334670897e-02
-2.386433615080916582e+01,3.707671417959649496e+00,9.102321013924054016e-01,3.039186554456820288e-01,-2.404741524312765111e-01,-2.889279204651952204e-01,-3.604993350849692302e-01,-1.796240438958591479e-01,-1.351227851819159775e-01,6.590231233697879665e-02,1.617475609192862984e-01,1.293001013763632467e-01,8.533940687366894928e-02
-2.513830242096251766e+01,4.910535429798487783e+00,1.121730982590235737e+00,2.568191330756458002e-01,-5.672032921233689517e-01,-9.216686193977796648e-02,-1.602415266227208701e-01,3.004621113935451726e-02,-7.178626564827861323e-02,-2.130279781080768042e-01,2.108525929577685920e-01,1.062892570974962730e-01,4.926349430819641773e-02
-2.405885569213475605e+01,4.260754649022273632e+00,8.033131688727650488e-01,1.113132280311222022e-01,-4.651423795765431413e-01,4.397734110517576706e-02,2.174913619575893908e-01,1.933961696238179276e-02,-7.341462727584294190e-02,-4.909881958195843471e-02,2.389874887684780569e-01,-3.414423196247565184e-02,-1.710895962896563649e-01
-2.273807669582920710e+01,3.119654892051328954e+00,6.496225416857085433e-01,3.782920331946701964e-01,-1.857457757784835295e-01,-2.083168485388881552e-01,-3.528429256235031120e-01,-1.061589895108868142e-01,9.028298526552780423e-02,1.193383964930228164e-01,8.006270989305673547e-02,-2.949470192790672185e-02,-7.708088895451749301e-02
-2.345958040860504923e+01,3.772310833074530745e+00,8.501695536450954993e-01,4.115297156940466716e-01,-4.117610506132502457e-01,-3.818067104161484426e-01,-4.984498676224956570e-01,-2.820071773761400058e-01,4.370829400633456652e-02,3.009094903497548379e-01,3.255665161998841373e-01,1.127184085343659048e-01,-1.644616995333654241e-01
-2.187114838388980687e+01,3.038020127235920409e+00,2.148434891370851196e-01,-1.311669745448666990e-01,-4.477647683733781414e-01,-4.358589059915967123e-01,-2.572608484121880479e-01,-2.618492729787724044e-02,8.683271586986894552e-02,1.943661964311944046e-01,7.366644854994772174e-02,1.030929094805098090e-01,1.205655428771667571e-02
-2.466981315798252439e+01,4.456088028050251282e+00,6.929260722223570257e-01,-7.133029103722997311e-02,-7.165194651304532814e-01,-4.783706743492526225e-01,-3.257309704968314734e-01,1.184884525806969430e-01,1.509594880476461676e-01,2.388151724348437643e-01,3.936977682411109125e-01,-1.482526483648492488e-01,-7.666611801084795286e-02
